,cat,label,review
45385,衣服,0,东西还可以，值得购买。
40263,衣服,1,试穿了一下，大小合适，样式也不错，买回家过年穿的，很满意。
31982,洗发水,0,东西一般，洗后起头屑。
52920,酒店,1,大型的别墅社区，环境非常安静、宜人，在阳台上面对流淌的河流、迎着和煦的清风，可以完全让你躲避城市的喧嚣，沉静心情、呼吸清新、放松身心，非常适合家庭度假，也可以个人静静的消磨。我定的独享单间也就是独享了整幢三层现代风格的别墅。不过房间风格过于单调，有可能由于客流非常的少（也由于占地较大而显得非常冷清），没有一般度假地的氛围，酒店的相关设施也由此可能显得有些薄弱。总体来说，确实可以让你体验到别样的度假感觉。
51195,计算机,0,屏幕分辨率小了点，尤其是1024*600的这个600，用一段时间会发现不方便。另外确实如很多人评价的一点，运行东西稍微多点，就卡。
47071,衣服,0,买了两条，一般般，皮带也没送来，感觉受骗了！
48330,衣服,0,质量太差了！吃亏死了！穿不到一天就坏了！还修补成！建议别买~！
51033,计算机,0,右边快捷键的驱动要到官网上下载；Linux系统不会用；悬浮式键盘虽然好看，但也容易积灰。acer backup manager这个软件没有Vista根本就没有用也看不到，相应的这个快捷键也是摆设。
61967,酒店,0,房间总体来说不错，比较干净，性价比还可以，只是晚上太晚回去大门是关的，要得叫人起来开门，不太方便。还有空调不是中央空调，冬天挺冷，开着空调噪音又太大。洗澡的地方没有隔断，一洗澡就满地都是水。
50565,计算机,1,磨砂表面真的不错，一点儿都不留手指印；自带的系统恢复软件让人觉得很放心；IBM的做工也不错；键盘灯蛮不错的，风扇真安静啊。
38311,蒙牛,0,望蒙牛伊利杀入国际市场也定坑爹价(￣▽￣)
18709,水果,1,发货速度快，京东小哥送货速度非常快，热情的很！包装不错，就是个头有点小。
8338,平板,1,M3平板性价比不错，就是配件缺少耳机！
10542,平板,0,千万不要买，不好用，买来就卡的要命，最主要的是申请退货麻烦的要命，客服都是忽悠的，他们是不会给退的故意。总之差～差～差最无语的一次网购
46099,衣服,0,看到会有什么感觉，真是醉了
39534,衣服,1,质量很好啊，跟实体店差不多却省钱了
34402,洗发水,0,我也是醉了……自己看
45044,衣服,0,什么都不说 就为了快递必须给个差评 我还没给过差评那 第一次被快递气到了
41699,衣服,1,裤子版型和质量都非常好，码数也很正，厚薄适中，和图片比起来没有色差，物超所值。物流也很快，卖家态度很好。
56478,酒店,1,7月16日入住，是在携程买的半自助自由行，所以携程已经处理好所有的文件，只提供了通行证就顺利入住，非常快，前台服务生也非常客气，很专业。酒店大堂有很贴心的安排，大人在办理入住的时候，孩子可以在一旁看迪士尼的动画片。酒店的房间住2个大人2个孩子都很宽敞，到处都可以看见米奇的形象，让我们大人也回到了童年的时光。
28184,洗发水,1,忘记评价了 喜欢沙宣 我的发质用沙宣，可以去头屑，而且洗后香味持久，头发比较柔软。就是价格贵了些，过年期间看到优惠，就赶紧下单抢购啦
20484,水果,1,每一个都没有瑕疵，确实很好。给一个同事吃“了，同事也觉得好吃。不错不错……
2631,书籍,0,我觉得这本书不适合中国人，英文单词连音标都没有，有的单词还不知道怎么读
3168,书籍,0,"乱七八糟,错漏百出,没想到当当还卖这样的书!"
28477,洗发水,1,还是熟悉的配方，还是熟悉的味道，东西还真不错，味道也喜欢。    就是这个价格有点虚高啊。
32148,洗发水,0,送的梳子里全是头发！太恶心了
44077,衣服,0,毛质差，还变形。黑色的褪色严重。已经好几桶水了。
21008,水果,1,很新鲜，苹果很甜，水分大，个头不算大，宝宝很喜欢吃，推荐购买
44424,衣服,0,东西与图片不符那个领子为什么是黄色的
5633,平板,1,哈哈，用起来感觉不错，并不比苹果差多少，如果国产产品能一直维持这种品质，以后就不用再买国外的了
50866,计算机,0,买完第二天老总去电脑商场一看，一样的东西送包+鼠标5300就拿下，郁闷！！！！大家算算差价吧
54306,酒店,1,环境优美，服务员热情大方，有一种宾至如归的感觉，下次去福州还住于山宾馆！！我到现在还忘不了那里的早餐 @_@
53583,酒店,1,12日入住，前台服务尚可，标准间大床房，房间空间不错，有外伸式阳台，室内布置比较大方。卫生间有温泉水和自来水两路供水。但缺点是：1.卫生间配置缺少揩手小方巾、洗发精沐浴液装置均不好用；2.房间宽带必须申请才能开通；3.早餐实在让人无法接受，付费15元的早餐，除了茶叶蛋“保证供应”外，东西品种和数量少的可怜：仅有小馒头和糖包，凉面。饮料有甜牛奶、橙汁。宾馆反馈 2008年6月17日 ： 首先感谢您选择洋桥大厦，关于您提出的建议我们会在今后的工作中加以改进，对于早餐我们的品种大约15种左右。我们的早餐时间是早6：30-9：00钟结束，并希望您的理解。再次感谢您选择北京洋桥大厦。
39383,衣服,1,裤子刚到就洗了，没有之前买裤子那种褪色，摸起来感觉质量也可以，这个价格确实不错，下次继续来买，必须好评
30517,洗发水,1,真的超划算啊！！比**便宜好多，赠品还多，以后一定多多关注京东～超便宜诶
50698,计算机,1,性价比较高，比较实惠，在金融危机的现在，对于那些手头较紧的人是个不错的选择。 关于驱动还是比较容易找的，盘里有XP驱动的。光盘里的software这个文件里面有的。大家可以试试。
59012,酒店,0,晚上房间消费太黑，事先不声明，过后要天价消费！一个字：黑！！！！
27144,洗发水,1,价格优惠忍不住出手，还没用，期待棒棒哒?
28985,洗发水,1,还行吧，老婆说洗着舒服，我也没啥感觉
3283,书籍,0,看到推荐才买这本书的，看完以后感觉不符合自己的价值观判断。呵呵，书中想法太现实，但是举的例子又太不现实了。不明白为什么那么多人推荐这本书。。。
60933,酒店,0,此次入住简直就是失望到愤怒的过程。先是晚上11点到酒店，竟然被告知没房了--我可是当天下午用信用卡担保过的！接下来就是前台和携程联系，等了将近1个小时才进到房间，看到房间的设施，只有两个字：失望！而且当时我告知前台，第二天还有一个老外入住，希望把房间保留到晚上，前台满口答应。次日晚上带老外入住，又告诉我没房！！又联系确认了半天，最终给找了两张单人床的小房间，而且窗户就对着早餐餐厅！真的愤怒了。这种水平的酒店如何能被大家评为4分？？！要不是展览会期间酒店不好找，早就住1晚就退房了！
46822,衣服,0,尺码不对，小了，其它再好也没用了，懒的换。不是差一点，差太多了。180的，我给165的哥们了
60920,酒店,0,各方面都很差
49637,计算机,1,华硕的笔记本我都在京东买了两台了。没想到华硕的机子在京东性价比这么高。
44888,衣服,0,质量很差，做工粗糙，好像翻新的
37178,蒙牛,1,"双皮奶双皮奶色白，香气浓郁，入口嫩滑，三感占全，做起来也不难。原料：一大碗蒙牛牛奶（400ml左右）、蛋清二只、白砂糖二勺（或者不放糖放炼乳,这样会更香纯） 1) 先把牛奶倒到锅中刚煮开即可"
58268,酒店,0,办理入住，前台小姐没有一点笑容，屋内设施陈旧，打开空调噪音震耳，隔音效果不好，总能听见隔壁关门开门的声音！周围没有商家，一小瓶矿泉水要10元，太黑！唯一值得欣慰的是免费机场小巴，时间准时，司机师傅帮拿行李态度很好！
24751,水果,0,苹果太小，不甜，家人非常不喜欢。
34218,洗发水,0,不好，连包装都没有，特别希
22189,水果,0,这个苹果特别特别小，看起来非常营养不良，大家千万千万不要买！
41496,衣服,1,嗯，不错 ，很好看，一次满意的购物！穿起来很修身，很好看，最重要是舒服，这裤子质量这价钱也只有这家了，服务态度好，快递也很快
19322,水果,1,第二次买了，甘肃的苹果水分多，又脆，酸酸甜甜好吃，好吃，九粒装的好
28030,洗发水,1,第二次购买了，价格实惠，做活动还赠送护发素
59955,酒店,0,由于房间里面的水是锈水，大堂副理免费升级到套间，由于我预定3天，讲好头2晚是478，第三晚是578。结果第三天直接告诉只能是678，经过与携程反映也没有效果，原因就是第三天有一批人来此开会，房间不够，故意把住客赶走。坚决再也不住这里了。态度十分差劲。
1178,书籍,1,某日，在电视上看到有人在讲瓷器的发展，这才认识了马未都。马未都的讲述清楚明了，对于中国古玩收藏知识造诣深厚，我这个从未了解古玩的人也能听的津津有味，甚至产生了收藏的念头。后来看到图书馆中藏有的马未都书籍，也产生了购买的念头。当当网上的马未都书籍非常齐全，整套购买优惠多多，即便不读也可收藏。中华几千年的文化，曾在历史上留下无数珍藏。历朝历代都存在过物质文化和精神文化的巅峰。而今在西方文化不断入侵的今天，透过马未都的书籍，我们可以了解中国的灿烂历史。通过这些书籍，我们可以纠正对于某些文化知识的错误认识，实在是中国人的大幸。经济发展的目的是为了物质文明，而我们更要关注随之而来的精神文明。如何重新寻回失去的文明，应是我们中国人共同的信念。
19666,水果,1,第二次买苹果了 这次明显的比上一次的好 个头比想象的要大 还没有一个坏了的 味道也还不错 好评
