label	x_train
0	这裤子掉色，质量很差
1	给爸妈用的，用了这长时间一直很好，支持国产品牌，相信华为。
0	杜拉拉升职记，太不现实了。那种职场环境简直就是乌托邦，有，但是太少了。对于大多数人来讲，参考意义太小了。
1	D8000的评价很好外观也很大方我很喜欢的
1	最近感觉生活特别累，所以就买了几本书来读。《少有人走的路》这本书，刚开始读前几章时，感觉自己的心情豁然开朗，心情放松了许多，对于工作，对于生活又有了信心。随着后面几章的阅读，感觉这本书有很多地方好像有：话没有说明白的感觉，感觉作者总是把问题阐述一半，就接着进行阐述下面一个问题了。不过，总体感觉还是很振奋人心的，可以启迪人生。有时间再读一遍，古人说：温故而知新嘛~~~~
1	东东已经收到了，长期在京东购买各种日用品，食品，虽然价格与商场差不多，但是省去不少时间，而且还给快递送到家，真的很赞，五分好评！
1	【京东超市】清扬(CLEAR)男士洗发露 清爽控油型(去屑+控油)500ml(洗发水)    35.90。不错、好用、去屑效果好。
0	这书里很多废话，没什么可用性，而且很多东西是需要财力做基础的
1	还可以，楼下餐厅的东西一点也不贵，可以挂房费，
0	差评，刚收到货就降价。一星给物流。
0	手机收到屏幕就是花的，数十刮痕，不值怎么回事？快递连个泡沫都没有，我也不退了，退货还得花10块钱。连个说明书也没有，
0	这次的不好 都是冻的 味道太差了
0	从来不喝蒙牛伊利
1	一下子下单这么多东西，快递依然那么快，服务依然那么好，苹果很新鲜哦，快递还提醒说让我打开看下，有问题可以换的哦！真是服务到家了，大爱！超喜欢的，这次下单还有赠品呢，一盒油画棒和两个手机支架！
1	还是和上一次的一模一样。物美价廉
0	不知道是不是夏天的原因，有点热。 网卡是分intel marvell realtek的 有点不好区分，大家可以打800电话询问。 或者使用everest最新版进行识别，2种方法都是可以的。
1	质量非常不错，穿着很舒适。很修身，颜色也很好，配上我新买的鞋子简直堪称完美。物流也很快买家服务态度也不错，给五星好评，强烈推荐你们买！！！
1	很好，可以到家。水果新鲜。好吃。方便，实惠！多快好省，京东值得信赖！
1	给老妈买滴，她喜欢用。超值！用后，头发很柔顺！
0	第一次吃这么难吃的苹果，我都惊呆了。这是如何做到的
0	要多难吃有多难吃， 又苦又酸， 不知道什么原因 ， 比我在水果店买的差好多倍了， 还有这些个都不知道怎么解决，
1	非常好的外部环境，美丽的云龙湖，度假感强烈，让人很放松，很惬意。只是湖景房要在总台申明，否则，湖景会有偏差哦。交通：有车的话很方便，否则出行还比较麻烦的。地下车库和安保人员让我觉得很安全。房间：非常舒适，硬件很好，最漂亮的是大厅，在市区的酒店很少可以见到这么有气势和视觉松爽的大厅，很棒。免费早餐要重点说一下，很不错，丰富也很有地方特色，但是如果你睡懒觉起晚的话，一定要进去就把吃的全部拿好，不然你有可能什么都吃不到了。因为服务员很可能不会和你打招呼就收餐了，等你再去取食，发现什么都没有了。本人就严重的感受了一次，当然事后，服务员的热情弥补让我没有投诉。除了这点，其他的都没话说，够得上五星水准。不管怎样，下次依然会选择开元名都。
1	相信昭阳的品质比那些L3000、TP的sl系列要好些，这个价格也不错，而且我一下单出货这个电脑就变成预定了，好险 送货很快，昨天下午下单，今天早上就到了
1	配置算可以的，虽然显卡是瓶颈（vista下评分是4.0），不过性价比来说，值得了 看电影很爽，音质也可以，这个是最满意的一部分了 系统跑起来速度可以，考虑升级成旗舰版再装个XP
1	地理位置好，在长春最好的商业街上，晚上购物极为方便。酒店服务不错，我来时客人较多但办理入住蛮快的。进入房间时房间已经开了空调。很好了在长春普通四星级酒店标间都得三百大多了，也都一般。早餐是否可加点品种。
0	人活着为了一切美好的事物,美食,美景,美事...当然更重要的是美好的理想.太过入世不见得是件好事.
0	别人的退换货，干洗发的皱皱巴巴
1	苹果很好，?，几乎一样大，酸酸甜甜的。很硬。我们这买不到这样的。
0	买的奶粉居然是打开的，客服说已签收，没办法处理！！！！差评以后不在你们店买了。欺负我老实人
0	衣服一搬搬不是正品
1	不错，还好，物流挺快的，是正品，么么哒，下次还来购买。吆西，么么哒，玩呀
1	快递员态度极差，打电话两次推脱说不能送货上门。还说他们不怕投诉，真不知道中通是怎么管理员工的。商品还是好的
1	味道可以，没打蜡，蛮新鲜的感觉
1	这款的性能非常实用，特别是他的商用功能，但价格太虚高，如果跌到1500~2200左右就比较的合适了！凭心而论，你想听MP3不知道用苹果（好象900多M的才800多RMB，体积就火机那大点），照像不知道用数码相机（RMB1300左右的相机拍出的比它棒！）。当然，如果是为了追求时尚、好奇什么的，或者很有钱的不在此讨论之列！！~~~~
0	不新鲜，过了一天吃的时候已经坏了
1	个人挺喜欢书中主人公们京腔味浓厚的说话方式，更佩服作者的那些经典台词作为休闲读物，绝对可以赞一个！整本书的内容还算是以一种轻松的方式从头至尾的缓缓写来，只是在最后安排了一点小小的意外，男主角的不告而别，当然最终的结局是喜局，可是又总让我觉得有一点点的牵强...可能是我从一开始就挺喜欢男主角，所以个人很希望作者能把这个人物再描写得丰富点，但同时又挺喜欢作者简单勾了的男主角，矛盾啊...
1	我是前天买的M330，当时是被它完全的吸引。回来后不停的把玩，看它的性能，熟练它的操作。
0	没有窗户真的挺痛苦的，广交会期间真是没有办法，这个价格不太合理喽。
0	这个系统啊，把我命都搞没了！！！ 不过现在有经验了！！！ 想要找我帮忙的可以啊 ！QQ：609909965
1	手机已收到，很喜欢，屏幕大，基本干啥都够用了，希望能用得长久，好评
0	苹果太小，不甜，家人非常不喜欢。
1	还是可以的。哈哈哈哈，喜欢就好，，，可以
1	没打蜡的，感觉很不错，配送很快感觉很好，值得拥有！
1	房间很陈旧，周围环境比较乱，但地理位置还好，离机场大巴上清寺站较近．早餐的品种很少，没什么可吃的．交通较便利．
1	很喜欢蒙牛的新包装，感觉高档了很多，简洁，主要表达的要素也很明确！不感惊叹&quot;设计要经得起时代变迁&quot;！
0	在厦门这样的旅游城市,还有不知道服务为何物的酒店,真的让人吃惊.....补充点评 2008年5月5日 ： 5月的天气居然没有冷气,投诉后说要1小时后才能解决,晚上也没冷气,热啊....服务意识太差,对客户反应的问题不与理睬....
0	非常小，非常迷你。一点都不甜，味道很淡
0	在家有亲戚是烟台的。也在烟台呆过很长一段时间。这家的苹果肯定不和我在烟台吃的一个味道。烟台本地的苹果是甜中带酸，底味是甜的。但是现在买的是酸底带甜糖度明显不够。像是平度临沂或者荣城的。
1	尽管是匆匆地看过，还是颇有印象，朋友看过也说有价值，特地也买到手连，对付散慢成性的小孩子。买一个厨房计时器，真是管用，孩子至少能意识到，做事有个被动的时间观念，如果有朝一日有了主动的时间观念并有了选择时间的智慧（难呐，许多大人们也做不好！），那就彻底摆脱拖沓了。有类似困惑的家长们，可以接受一下启发。
1	实物和图片一样的棒，非常满意的一次网购，面料不错，谢谢店家哦！
0	不敢相信，精华是半瓶，没封口跟用过的一样。
1	她的诗，看似平凡却美丽无比，看是平淡却可以引起你内心的共鸣！多么奇妙的事啊，竟会如此，看了她的诗作后，我的心灵感到从未有过的宁静，我的心不在寂寞……千言万语都无法道尽我对它的喜爱，我因它而疯狂地想读更多的诗，我因它而无比地喜欢诗，我甚至喜欢上自己些诗，从此，我感觉我的生活也可以如此诗意，我的人生也会因此而增色不少。感谢有你。
0	给一分是因为京东送货速度超赞！对这次购物很失望，除了手机和充电器，其他比如 耳机 贴膜 保护套 充电宝等什么都没有。??? 一次很失望很失望的购物！
